Metric,Value
compression_ratio,13.894736842105264
average,1.85354
median,2.0
std_dev,0.56252
mode,2.0
max,3.0
alpha,5
vertex_count,100
edge_probability,0.8
graph_type,unweighted
graph_seed,13905
