Metric,Value
compression_ratio,2.1042553191489364
average,1.42367
median,1.0
std_dev,0.49414
mode,1.0
max,2.0
alpha,49
vertex_count,50
edge_probability,0.8
graph_type,unweighted
graph_seed,1203
