Metric,Value
compression_ratio,9.575308641975308
average,1.63664
median,2.0
std_dev,0.50597
mode,2.0
max,3.0
alpha,25
vertex_count,150
edge_probability,0.7
graph_type,unweighted
graph_seed,566722
