Metric,Value
compression_ratio,2.5416666666666665
average,1.38449
median,1.0
std_dev,0.59447
mode,1.0
max,4.0
alpha,25
vertex_count,50
edge_probability,0.4
graph_type,unweighted
graph_seed,279487
