Metric,Value
compression_ratio,1.054054054054054
average,1.01579
median,1.0
std_dev,0.11362
mode,1.0
max,2.0
alpha,5
vertex_count,20
edge_probability,0.2
graph_type,unweighted
graph_seed,34288
