Metric,Value
compression_ratio,8.796844181459566
average,1.41425
median,1.0
std_dev,0.54587
mode,1.0
max,3.0
alpha,49
vertex_count,300
edge_probability,0.4
graph_type,unweighted
graph_seed,409203
