Metric,Value
compression_ratio,40.6121045392022
average,1.93791
median,2.0
std_dev,0.28723
mode,2.0
max,3.0
alpha,7
vertex_count,250
edge_probability,0.95
graph_type,unweighted
graph_seed,927758
