Metric,Value
compression_ratio,13.056291390728477
average,1.69284
median,2.0
std_dev,0.52737
mode,2.0
max,3.0
alpha,15
vertex_count,150
edge_probability,0.7
graph_type,unweighted
graph_seed,324556
