Metric,Value
compression_ratio,1.2179424670892247
average,1.09051
median,1.0
std_dev,0.28761
mode,1.0
max,3.0
alpha,3
vertex_count,100
edge_probability,0.5
graph_type,unweighted
graph_seed,773646
