Metric,Value
compression_ratio,1.965034965034965
average,1.33796
median,1.0
std_dev,0.47301
mode,1.0
max,2.0
alpha,49
vertex_count,50
edge_probability,0.7
graph_type,unweighted
graph_seed,462633
