Metric,Value
compression_ratio,10.985330073349633
average,1.46688
median,1.0
std_dev,0.58434
mode,1.0
max,4.0
alpha,35
vertex_count,300
edge_probability,0.4
graph_type,unweighted
graph_seed,332492
