Metric,Value
compression_ratio,20.858464384828864
average,1.67691
median,1.5
std_dev,0.6741
mode,1.0
max,4.0
alpha,7
vertex_count,300
edge_probability,0.5
graph_type,unweighted
graph_seed,533825
