Metric,Value
compression_ratio,1.0714285714285714
average,1.02612
median,1.0
std_dev,0.15163
mode,1.0
max,3.0
alpha,49
vertex_count,50
edge_probability,0.25
graph_type,unweighted
graph_seed,790991
