Metric,Value
compression_ratio,1.1844036697247706
average,1.07749
median,1.0
std_dev,0.26737
mode,1.0
max,2.0
alpha,3
vertex_count,250
edge_probability,0.5
graph_type,unweighted
graph_seed,118675
