Metric,Value
compression_ratio,2.614357262103506
average,1.36081
median,1.5
std_dev,0.47102
mode,1.0
max,4.0
alpha,35
vertex_count,250
edge_probability,0.1
graph_type,unweighted
graph_seed,919989
