Metric,Value
compression_ratio,1.7850267379679143
average,1.21038
median,1.0
std_dev,0.40071
mode,1.0
max,4.0
alpha,49
vertex_count,150
edge_probability,0.15
graph_type,unweighted
graph_seed,893357
