Metric,Value
compression_ratio,6.162162162162162
average,1.55535
median,2.0
std_dev,0.56664
mode,1.0
max,3.0
alpha,25
vertex_count,100
edge_probability,0.6
graph_type,unweighted
graph_seed,746982
