Metric,Value
compression_ratio,1.3504273504273505
average,1.21579
median,1.0
std_dev,0.41137
mode,1.0
max,2.0
alpha,3
vertex_count,20
edge_probability,0.8
graph_type,unweighted
graph_seed,753191
