Metric,Value
compression_ratio,1.421441774491682
average,1.14879
median,1.0
std_dev,0.34558
mode,1.0
max,3.0
alpha,5
vertex_count,100
edge_probability,0.15
graph_type,unweighted
graph_seed,925405
