Metric,Value
compression_ratio,12.215897939156035
average,1.55444
median,1.5
std_dev,0.64626
mode,1.0
max,4.0
alpha,25
vertex_count,250
edge_probability,0.4
graph_type,unweighted
graph_seed,311959
