Metric,Value
compression_ratio,3.2544987146529563
average,1.40778
median,1.0
std_dev,0.58113
mode,1.0
max,4.0
alpha,15
vertex_count,100
edge_probability,0.25
graph_type,unweighted
graph_seed,283854
