Metric,Value
compression_ratio,16.184057971014493
average,1.62078
median,1.5
std_dev,0.64306
mode,1.0
max,4.0
alpha,7
vertex_count,300
edge_probability,0.5
graph_type,unweighted
graph_seed,771029
