Metric,Value
compression_ratio,38.03521878335112
average,1.83734
median,2.0
std_dev,0.49513
mode,2.0
max,3.0
alpha,7
vertex_count,300
edge_probability,0.8
graph_type,unweighted
graph_seed,809606
