Metric,Value
compression_ratio,1.0661764705882353
average,1.04737
median,1.0
std_dev,0.21243
mode,1.0
max,2.0
alpha,49
vertex_count,20
edge_probability,0.8
graph_type,unweighted
graph_seed,881843
