Metric,Value
compression_ratio,19.458519179304194
average,1.76071
median,2.0
std_dev,0.57472
mode,2.0
max,3.0
alpha,5
vertex_count,250
edge_probability,0.7
graph_type,unweighted
graph_seed,798640
