Metric,Value
compression_ratio,2.0441176470588234
average,1.27074
median,1.0
std_dev,0.47368
mode,1.0
max,4.0
alpha,35
vertex_count,100
edge_probability,0.2
graph_type,unweighted
graph_seed,306001
