Metric,Value
compression_ratio,7.0418994413407825
average,1.61313
median,1.5
std_dev,0.66798
mode,1.0
max,4.0
alpha,15
vertex_count,100
edge_probability,0.5
graph_type,unweighted
graph_seed,809281
