Metric,Value
compression_ratio,9.763114483668756
average,1.85337
median,2.0
std_dev,0.35374
mode,2.0
max,2.0
alpha,49
vertex_count,250
edge_probability,0.95
graph_type,unweighted
graph_seed,339324
