Metric,Value
compression_ratio,13.275193798449612
average,1.87061
median,2.0
std_dev,0.68959
mode,2.0
max,4.0
alpha,7
vertex_count,100
edge_probability,0.7
graph_type,unweighted
graph_seed,816847
