Metric,Value
compression_ratio,3.8400556328233657
average,1.40483
median,1.0
std_dev,0.57855
mode,1.0
max,4.0
alpha,35
vertex_count,150
edge_probability,0.25
graph_type,unweighted
graph_seed,688226
