Metric,Value
compression_ratio,27.605384615384615
average,1.78118
median,2.0
std_dev,0.43404
mode,2.0
max,3.0
alpha,15
vertex_count,300
edge_probability,0.8
graph_type,unweighted
graph_seed,606037
