Metric,Value
compression_ratio,40.244897959183675
average,1.97883
median,2.0
std_dev,0.34812
mode,2.0
max,3.0
alpha,5
vertex_count,250
edge_probability,0.95
graph_type,unweighted
graph_seed,291325
