Metric,Value
compression_ratio,1.4884615384615385
average,1.17712
median,1.0
std_dev,0.36125
mode,1.0
max,5.0
alpha,35
vertex_count,250
edge_probability,0.05
graph_type,unweighted
graph_seed,455793
