Metric,Value
compression_ratio,14.021739130434783
average,1.66132
median,2.0
std_dev,0.48479
mode,2.0
max,3.0
alpha,25
vertex_count,250
edge_probability,0.7
graph_type,unweighted
graph_seed,790338
