Metric,Value
compression_ratio,2.136986301369863
average,1.44737
median,1.0
std_dev,0.51796
mode,1.0
max,3.0
alpha,15
vertex_count,20
edge_probability,0.8
graph_type,unweighted
graph_seed,997446
