Metric,Value
compression_ratio,1.162701189643107
average,1.08322
median,1.0
std_dev,0.27622
mode,1.0
max,2.0
alpha,3
vertex_count,150
edge_probability,0.6
graph_type,unweighted
graph_seed,817544
