Metric,Value
compression_ratio,1.9121779859484778
average,1.25551
median,1.0
std_dev,0.42506
mode,1.0
max,4.0
alpha,7
vertex_count,150
edge_probability,0.15
graph_type,unweighted
graph_seed,757722
