Metric,Value
compression_ratio,20.789500772002057
average,1.85735
median,2.0
std_dev,0.34978
mode,2.0
max,3.0
alpha,25
vertex_count,300
edge_probability,0.9
graph_type,unweighted
graph_seed,970307
