Metric,Value
compression_ratio,3.76036866359447
average,1.34322
median,1.0
std_dev,0.53915
mode,1.0
max,4.0
alpha,49
vertex_count,150
edge_probability,0.3
graph_type,unweighted
graph_seed,733233
