Metric,Value
compression_ratio,1.3010752688172043
average,1.10816
median,1.0
std_dev,0.33064
mode,1.0
max,3.0
alpha,49
vertex_count,50
edge_probability,0.3
graph_type,unweighted
graph_seed,36486
