Metric,Value
compression_ratio,7.893065998329156
average,1.82925
median,2.0
std_dev,0.37629
mode,2.0
max,2.0
alpha,49
vertex_count,200
edge_probability,0.95
graph_type,unweighted
graph_seed,123028
