Metric,Value
compression_ratio,4.924198250728863
average,1.41887
median,1.0
std_dev,0.58181
mode,1.0
max,4.0
alpha,7
vertex_count,200
edge_probability,0.25
graph_type,unweighted
graph_seed,241425
