Metric,Value
compression_ratio,14.622448979591837
average,1.83696
median,2.0
std_dev,0.37134
mode,2.0
max,3.0
alpha,15
vertex_count,150
edge_probability,0.9
graph_type,unweighted
graph_seed,230622
