Metric,Value
compression_ratio,2.7025888019265505
average,1.35392
median,1.5
std_dev,0.45096
mode,1.0
max,4.0
alpha,49
vertex_count,300
edge_probability,0.1
graph_type,unweighted
graph_seed,340235
