Metric,Value
compression_ratio,1.1231884057971016
average,1.04286
median,1.0
std_dev,0.20603
mode,1.0
max,3.0
alpha,3
vertex_count,50
edge_probability,0.4
graph_type,unweighted
graph_seed,581994
