Metric,Value
compression_ratio,1.022667829119442
average,1.02122
median,1.0
std_dev,0.14413
mode,1.0
max,2.0
alpha,3
vertex_count,50
edge_probability,0.95
graph_type,unweighted
graph_seed,622128
