Metric,Value
compression_ratio,4.895833333333333
average,1.53843
median,1.5
std_dev,0.65078
mode,1.0
max,4.0
alpha,7
vertex_count,150
edge_probability,0.25
graph_type,unweighted
graph_seed,892908
