Metric,Value
compression_ratio,4.627728613569322
average,1.35335
median,1.0
std_dev,0.53922
mode,1.0
max,3.0
alpha,7
vertex_count,250
edge_probability,0.25
graph_type,unweighted
graph_seed,492463
