Metric,Value
compression_ratio,3.9436950146627567
average,1.39604
median,1.5
std_dev,0.51833
mode,1.0
max,4.0
alpha,49
vertex_count,300
edge_probability,0.15
graph_type,unweighted
graph_seed,46621
