Metric,Value
compression_ratio,8.423580786026202
average,1.42638
median,1.0
std_dev,0.58736
mode,1.0
max,4.0
alpha,35
vertex_count,300
edge_probability,0.3
graph_type,unweighted
graph_seed,52085
