Metric,Value
compression_ratio,1.469387755102041
average,1.23158
median,1.0
std_dev,0.46346
mode,1.0
max,3.0
alpha,7
vertex_count,20
edge_probability,0.4
graph_type,unweighted
graph_seed,692167
