Metric,Value
compression_ratio,16.016212232866618
average,1.66636
median,2.0
std_dev,0.49057
mode,2.0
max,3.0
alpha,25
vertex_count,250
edge_probability,0.7
graph_type,unweighted
graph_seed,638428
