Metric,Value
compression_ratio,1.1962406015037594
average,1.06558
median,1.0
std_dev,0.24754
mode,1.0
max,2.0
alpha,3
vertex_count,200
edge_probability,0.4
graph_type,unweighted
graph_seed,144895
