Metric,Value
compression_ratio,2.582180409518539
average,1.28816
median,1.0
std_dev,0.4509
mode,1.0
max,4.0
alpha,5
vertex_count,250
edge_probability,0.15
graph_type,unweighted
graph_seed,754111
