Metric,Value
compression_ratio,1.0086580086580086
average,1.00367
median,1.0
std_dev,0.05481
mode,1.0
max,3.0
alpha,3
vertex_count,100
edge_probability,0.05
graph_type,unweighted
graph_seed,967110
