Metric,Value
compression_ratio,18.990434782608695
average,1.76463
median,2.0
std_dev,0.57906
mode,2.0
max,3.0
alpha,5
vertex_count,250
edge_probability,0.7
graph_type,unweighted
graph_seed,727280
