Metric,Value
compression_ratio,21.39946380697051
average,1.86611
median,2.0
std_dev,0.53947
mode,2.0
max,3.0
alpha,5
vertex_count,200
edge_probability,0.8
graph_type,unweighted
graph_seed,807505
