Metric,Value
compression_ratio,1.643181818181818
average,1.22946
median,1.0
std_dev,0.40777
mode,1.0
max,4.0
alpha,7
vertex_count,100
edge_probability,0.15
graph_type,unweighted
graph_seed,88833
