Metric,Value
compression_ratio,13.993720565149136
average,1.76349
median,2.0
std_dev,0.46851
mode,2.0
max,3.0
alpha,15
vertex_count,150
edge_probability,0.8
graph_type,unweighted
graph_seed,714739
