Metric,Value
compression_ratio,4.7593856655290105
average,1.49311
median,1.5
std_dev,0.6215
mode,1.0
max,4.0
alpha,15
vertex_count,150
edge_probability,0.25
graph_type,unweighted
graph_seed,800011
