Metric,Value
compression_ratio,9.378279118572928
average,1.43334
median,1.0
std_dev,0.55894
mode,1.0
max,4.0
alpha,49
vertex_count,300
edge_probability,0.4
graph_type,unweighted
graph_seed,767672
