Metric,Value
compression_ratio,10.865758754863814
average,1.69521
median,1.5
std_dev,0.70786
mode,1.0
max,4.0
alpha,15
vertex_count,150
edge_probability,0.5
graph_type,unweighted
graph_seed,947994
