Metric,Value
compression_ratio,1.150906372640628
average,1.05189
median,1.0
std_dev,0.2218
mode,1.0
max,2.0
alpha,3
vertex_count,250
edge_probability,0.4
graph_type,unweighted
graph_seed,411985
