Metric,Value
compression_ratio,5.749408983451537
average,1.51091
median,1.0
std_dev,0.60368
mode,1.0
max,4.0
alpha,25
vertex_count,100
edge_probability,0.5
graph_type,unweighted
graph_seed,703228
